date,value
2024-11-13,61.835106
2024-11-14,58.404255
2024-11-15,53.686452
2024-11-18,53.637090
2024-11-19,53.610445
2024-11-20,53.661784
2024-11-21,57.754722
2024-11-22,61.520064
2024-11-25,65.559394
2024-11-26,64.336965
2024-11-27,65.293649
2024-11-29,67.162593
2024-12-02,67.383798
2024-12-03,64.479277
2024-12-04,64.824655
2024-12-05,61.061008
2024-12-06,61.760806
2024-12-09,62.566278
2024-12-10,60.604454
2024-12-11,60.630965
2024-12-12,57.116353
2024-12-13,53.972458
2024-12-16,53.230932
2024-12-17,48.662252
2024-12-18,30.384106
2024-12-19,30.058263
2024-12-20,33.183382
2024-12-23,32.362288
2024-12-24,36.079470
2024-12-26,39.751059
2024-12-27,35.160180
2024-12-30,32.556908
2024-12-31,33.245103
2025-01-02,33.686160
2025-01-03,39.016653
2025-01-06,38.579350
2025-01-07,36.589229
2025-01-08,34.362629
2025-01-10,28.002111
2025-01-13,27.421483
2025-01-14,29.646251
2025-01-15,35.944093
2025-01-16,38.270954
2025-01-17,40.237154
2025-01-21,47.325428
2025-01-22,44.505929
2025-01-23,47.077409
2025-01-24,47.024750
2025-01-27,46.117399
2025-01-28,45.825652
2025-01-29,44.432745
2025-01-30,48.460931
2025-01-31,44.637224
2025-02-03,39.132720
2025-02-04,43.525085
2025-02-05,48.385403
2025-02-06,48.058762
2025-02-07,43.126967
2025-02-10,45.018353
2025-02-11,45.754717
2025-02-12,41.278156
2025-02-13,47.069597
2025-02-14,47.343627
2025-02-18,49.502878
2025-02-19,48.456306
2025-02-20,45.264260
2025-02-21,37.728938
2025-02-24,35.975929
2025-02-25,36.273227
2025-02-26,36.420722
2025-02-27,33.394399
2025-02-28,37.369247
2025-03-03,30.743066
2025-03-04,26.230366
2025-03-05,28.623757
2025-03-06,26.392885
2025-03-07,28.183007
2025-03-10,22.748691
2025-03-11,21.879089
2025-03-12,21.705021
2025-03-13,19.109948
2025-03-14,23.658728
2025-03-17,26.432871
2025-03-18,25.307511
2025-03-19,28.455497
2025-03-20,27.532060
2025-03-21,25.543052
2025-03-24,30.881968
2025-03-25,28.848168
2025-03-26,27.965436
2025-03-27,28.003141
2025-03-28,23.304530
2025-03-31,22.778506
2025-04-01,23.361300
2025-04-02,26.762779
2025-04-03,17.921805
2025-04-04,10.207840
2025-04-07,8.247694
2025-04-08,7.150396
2025-04-09,13.535620
2025-04-10,11.477573
2025-04-11,14.477848
2025-04-14,17.163195
2025-04-15,17.395888
